frame,cam1_timestamp_us,cam2_timestamp_us,drift_us,drift_ms
2547,1768253712107000,1768253712107000,0,0.0
2548,1768253712141000,1768253712107000,-34000,-34.0
2549,1768253712141000,1768253712141000,0,0.0
2550,1768253712177000,1768253712141000,-36000,-36.0
2551,1768253712177000,1768253712177000,0,0.0
2552,1768253712211000,1768253712177000,-34000,-34.0
2553,1768253712211000,1768253712211000,0,0.0
2554,1768253712244000,1768253712211000,-33000,-33.0
2555,1768253712244000,1768253712244000,0,0.0
2556,1768253712244000,1768253712244000,0,0.0
2557,1768253712281000,1768253712244000,-37000,-37.0
2558,1768253712281000,1768253712281000,0,0.0
2559,1768253712316000,1768253712281000,-35000,-35.0
2560,1768253712316000,1768253712316000,0,0.0
2561,1768253712354000,1768253712316000,-38000,-38.0
2563,1768253712389000,1768253712354000,-35000,-35.0
2564,1768253712389000,1768253712389000,0,0.0
2566,1768253712427000,1768253712427000,0,0.0
2567,1768253712427000,1768253712427000,0,0.0
2568,1768253712461000,1768253712427000,-34000,-34.0
2569,1768253712461000,1768253712461000,0,0.0
2570,1768253712499000,1768253712461000,-38000,-38.0
2571,1768253712499000,1768253712499000,0,0.0
2572,1768253712532000,1768253712499000,-33000,-33.0
2573,1768253712532000,1768253712532000,0,0.0
2574,1768253712568000,1768253712532000,-36000,-36.0
2575,1768253712568000,1768253712568000,0,0.0
2576,1768253712602000,1768253712568000,-34000,-34.0
2577,1768253712602000,1768253712602000,0,0.0
2578,1768253712637000,1768253712602000,-35000,-35.0
2579,1768253712637000,1768253712637000,0,0.0
2580,1768253712671000,1768253712637000,-34000,-34.0
2581,1768253712671000,1768253712671000,0,0.0
2582,1768253712704000,1768253712671000,-33000,-33.0
2583,1768253712704000,1768253712704000,0,0.0
2584,1768253712740000,1768253712704000,-36000,-36.0
2585,1768253712740000,1768253712740000,0,0.0
2586,1768253712740000,1768253712740000,0,0.0
2587,1768253712778000,1768253712740000,-38000,-38.0
2588,1768253712778000,1768253712778000,0,0.0
2589,1768253712812000,1768253712778000,-34000,-34.0
2590,1768253712812000,1768253712812000,0,0.0
2591,1768253712850000,1768253712812000,-38000,-38.0
2592,1768253712850000,1768253712850000,0,0.0
2593,1768253712886000,1768253712850000,-36000,-36.0
2594,1768253712886000,1768253712886000,0,0.0
